Orthogroup	1	2	3	4	5	6	7	8	9	10
OG0027297	None									
OG0027298	GO:0004867; GO:0010466; GO:0044562 (2)									
OG0027299	None									
OG0027300	None									
OG0027301	None									
OG0027302	None									
OG0027303	None									
OG0027304	None									
OG0027305	GO:0008171; GO:0032259 (1)									
OG0027306	None									
OG0027307	None									
OG0027308	GO:0005886; GO:0005921; GO:0006811 (1)									
OG0027309	GO:0016301; GO:0016310 (1)									
OG0027310	None									
OG0027311	None									
OG0027312	None									
OG0027313	None									
OG0027314	None									
OG0027315	None									
OG0027316	None									
OG0027317	GO:0006508; GO:0008234 (1)									
OG0027318	None									
OG0027319	None									
OG0027320	None									
OG0027321	None									
OG0027322	GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0090729 (1)									
OG0027323	GO:0003723 (1)									
OG0027324	None									
OG0027325	None									
OG0027326	None									
OG0027327	GO:0005581; GO:0048856 (1)									
OG0027328	None									
OG0027329	None									
OG0027330	GO:0016020 (1)									
OG0027331	None									
OG0027332	None									
OG0027333	None									
OG0027334	GO:0004222; GO:0006508; GO:0008270 (1)	GO:0004222; GO:0006508; GO:0046872 (1)								
OG0027335	None									
OG0027336	None									
OG0027337	GO:0016435; GO:0070476 (1)									
OG0027338	None									
OG0027339	None									
OG0027340	None									
OG0027341	None									
OG0027342	None									
OG0027343	GO:0004252; GO:0006508 (1)									
OG0027344	GO:0003723; GO:0003724; GO:0005524; GO:0016787 (1)									
OG0027345	None									
OG0027346	None									
OG0027347	None									
OG0027348	None									
OG0027349	None									
OG0027350	None									
OG0027351	None									
OG0027352	None									
OG0027353	None									
OG0027354	None									
OG0027355	None									
OG0027356	None									
OG0027357	None									
OG0027358	None									
OG0027359	None									
OG0027360	GO:0005524; GO:0005737; GO:0015031; GO:0016887; GO:0035494; GO:0046872 (1)									
OG0027361	None									
OG0027362	GO:0004842; GO:0016887 (1)									
OG0027363	None									
OG0027364	GO:0003779; GO:0005516; GO:0031032 (2)									
OG0027365	None									
OG0027366	None									
OG0027367	None									
OG0027368	None									
OG0027369	None									
OG0027370	None									
OG0027371	None									
OG0027372	None									
OG0027373	None									
OG0027374	None									
OG0027375	None									
OG0027376	None									
OG0027377	None									
OG0027378	None									
OG0027379	None									
OG0027380	None									
OG0027381	None									
OG0027382	None									
OG0027383	None									
OG0027384	None									
OG0027385	None									
OG0027386	None									
OG0027387	None									
OG0027388	None									
OG0027389	None									
OG0027390	None									
OG0027391	None									
OG0027392	None									
OG0027393	None									
OG0027394	None									
OG0027395	None									
OG0027396	None									
OG0027397	None									
OG0027398	None									
OG0027399	None									
OG0027400	None									
OG0027401	None									
OG0027402	None									
OG0027403	None									
OG0027404	None									
OG0027405	None									
OG0027406	None									
OG0027407	None									
OG0027408	None									
OG0027409	None									
OG0027410	None									
OG0027411	None									
OG0027412	None									
OG0027413	None									
OG0027414	None									
OG0027415	None									
OG0027416	None									
OG0027417	None									
OG0027418	None									
OG0027419	None									
OG0027420	None									
OG0027421	None									
OG0027422	None									
OG0027423	None									
OG0027424	None									
OG0027425	None									
OG0027426	None									
OG0027427	None									
OG0027428	None									
OG0027429	None									
OG0027430	None									
OG0027431	None									
OG0027432	None									
OG0027433	None									
OG0027434	None									
OG0027435	None									
OG0027436	None									
OG0027437	None									
OG0027438	None									
OG0027439	None									
OG0027440	None									
OG0027441	None									
OG0027442	None									
OG0027443	None									
OG0027444	None									
OG0027445	None									
OG0027446	None									
OG0027447	None									
OG0027448	None									
OG0027449	None									
OG0027450	None									
OG0027451	None									
OG0027452	None									
OG0027453	None									
OG0027454	None									
OG0027455	None									
OG0027456	None									
OG0027457	None									
OG0027458	None									
OG0027459	None									
OG0027460	None									
OG0027461	None									
OG0027462	None									
OG0027463	None									
OG0027464	None									
OG0027465	None									
OG0027466	None									
OG0027467	None									
OG0027468	None									
OG0027469	None									
OG0027470	None									
OG0027471	None									
OG0027472	None									
OG0027473	None									
OG0027474	None									
OG0027475	None									
OG0027476	None									
OG0027477	None									
OG0027478	None									
OG0027479	None									
OG0027480	None									
OG0027481	None									
OG0027482	None									
OG0027483	None									
OG0027484	None									
OG0027485	None									
OG0027486	None									
OG0027487	None									
OG0027488	None									
OG0027489	None									
OG0027490	None									
OG0027491	None									
OG0027492	None									
OG0027493	None									
OG0027494	None									
OG0027495	None									
OG0027496	None									
OG0027497	None									
OG0027498	None									
OG0027499	None									
OG0027500	None									
OG0027501	None									
OG0027502	None									
OG0027503	None									
OG0027504	None									
OG0027505	None									
OG0027506	None									
OG0027507	None									
OG0027508	None									
OG0027509	None									
OG0027510	None									
OG0027511	None									
OG0027512	None									
OG0027513	None									
OG0027514	None									
OG0027515	None									
OG0027516	None									
OG0027517	None									
OG0027518	None									
OG0027519	None									
OG0027520	None									
OG0027521	None									
OG0027522	None									
OG0027523	None									
OG0027524	None									
OG0027525	None									
OG0027526	None									
OG0027527	None									
OG0027528	None									
OG0027529	None									
OG0027530	None									
OG0027531	None									
OG0027532	None									
OG0027533	None									
OG0027534	None									
OG0027535	None									
OG0027536	None									
OG0027537	None									
OG0027538	None									
OG0027539	None									
OG0027540	None									
OG0027541	None									
OG0027542	None									
OG0027543	None									
OG0027544	None									
OG0027545	None									
OG0027546	None									
OG0027547	None									
OG0027548	None									
OG0027549	None									
OG0027550	None									
OG0027551	None									
OG0027552	None									
OG0027553	None									
OG0027554	None									
OG0027555	None									
OG0027556	None									
OG0027557	None									
OG0027558	None									
OG0027559	None									
OG0027560	None									
OG0027561	None									
OG0027562	None									
OG0027563	None									
OG0027564	None									
OG0027565	None									
OG0027566	None									
OG0027567	None									
OG0027568	None									
OG0027569	None									
OG0027570	None									
OG0027571	None									
OG0027572	None									
OG0027573	None									
OG0027574	None									
OG0027575	None									
OG0027576	None									
OG0027577	None									
OG0027578	None									
OG0027579	None									
OG0027580	None									
OG0027581	None									
OG0027582	None									
OG0027583	None									
OG0027584	None									
OG0027585	None									
OG0027586	None									
OG0027587	None									
OG0027588	None									
OG0027589	None									
OG0027590	None									
OG0027591	None									
OG0027592	None									
OG0027593	None									
OG0027594	None									
OG0027595	None									
OG0027596	None									
OG0027597	None									
OG0027598	None									
OG0027599	None									
OG0027600	None									
OG0027601	None									
OG0027602	None									
OG0027603	None									
OG0027604	None									
OG0027605	None									
OG0027606	None									
OG0027607	None									
OG0027608	None									
OG0027609	None									
OG0027610	None									
OG0027611	None									
OG0027612	None									
OG0027613	None									
OG0027614	None									
OG0027615	None									
OG0027616	None									
OG0027617	None									
OG0027618	None									
OG0027619	None									
OG0027620	None									
OG0027621	None									
OG0027622	None									
OG0027623	None									
OG0027624	None									
OG0027625	None									
OG0027626	None									
OG0027627	None									
OG0027628	None									
OG0027629	None									
OG0027630	None									
OG0027631	None									
OG0027632	None									
OG0027633	None									
OG0027634	None									
OG0027635	None									
OG0027636	None									
OG0027637	None									
OG0027638	None									
OG0027639	None									
OG0027640	None									
OG0027641	None									
OG0027642	None									
